gene,group_1_with_mut,group_1_without_mut,group_2_with_mut,group_2_without_mut,chi2_p,mwu_p,chi2_neglogp,mwu_neglogp
FA2H,1,212,0,147,1.0,1.0,-0.0,-0.0
ACAA2,1,212,1,146,1.0,1.0,-0.0,-0.0
ATCAY,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
FUT5,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
APOC2,1,212,1,146,1.0,1.0,-0.0,-0.0
THAP7-AS1,5,208,0,147,0.15779501128004492,1.0,0.801906731214027,-0.0
ZNF674,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
C1orf64,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
TDRKH,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
MPC2,1,212,0,147,1.0,1.0,-0.0,-0.0
HNRNPD,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
LINC00461,1,212,0,147,1.0,1.0,-0.0,-0.0
H2AFY,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
HILPDA,1,212,0,147,1.0,1.0,-0.0,-0.0
RP11-1220K2.2,2,211,1,146,1.0,1.0,-0.0,-0.0
MAZ,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
GID4,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
PTH2,1,212,0,147,1.0,1.0,-0.0,-0.0
HDHD1,2,211,2,145,1.0,1.0,-0.0,-0.0
DGAT2L6,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
RBMY1A3P,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
RTP4,1,212,0,147,1.0,1.0,-0.0,-0.0
NUFIP1,0,213,0,147,1.0,1.0,-0.0,-0.0
CH17-189H20.1,1,212,0,147,1.0,1.0,-0.0,-0.0
RAB29,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
PNO1,2,211,1,146,1.0,1.0,-0.0,-0.0
FAR2P1,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
HLA-DOB,1,212,0,147,1.0,1.0,-0.0,-0.0
NCS1,1,212,1,146,1.0,1.0,-0.0,-0.0
ANAPC16,2,211,1,146,1.0,1.0,-0.0,-0.0
SNORD114-19,1,212,1,146,1.0,1.0,-0.0,-0.0
ST20-MTHFS,1,212,0,147,1.0,1.0,-0.0,-0.0
USP10,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
PSMB3,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
CENPBD1P1,1,212,0,147,1.0,1.0,-0.0,-0.0
FAM159A,1,212,1,146,1.0,1.0,-0.0,-0.0
BCL10,1,212,1,146,1.0,1.0,-0.0,-0.0
AMY1C,2,211,1,146,1.0,1.0,-0.0,-0.0
RNF115,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
RP11-504P24.3,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
ACYP2,1,212,0,147,1.0,1.0,-0.0,-0.0
CIAO1,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
ACTR1B,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
RPP14,1,212,0,147,1.0,1.0,-0.0,-0.0
DEFB131,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
GCM2,3,210,2,145,1.0,1.0,-0.0,-0.0
ZSCAN12,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
PRR3,1,212,0,147,1.0,1.0,-0.0,-0.0
ZBTB9,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
ETV7,1,212,0,147,1.0,1.0,-0.0,-0.0
RNF217,1,212,1,146,1.0,1.0,-0.0,-0.0
HBS1L,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
MIR1202,1,212,0,147,1.0,1.0,-0.0,-0.0
POP7,2,211,1,146,1.0,1.0,-0.0,-0.0
MED30,1,212,1,146,1.0,1.0,-0.0,-0.0
CCL19,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
C10orf67,1,212,0,147,1.0,1.0,-0.0,-0.0
MSS51,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
RIC8A,2,211,1,146,1.0,1.0,-0.0,-0.0
RPS6KB2,1,212,1,146,1.0,1.0,-0.0,-0.0
FKBP4,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
RAD9B,1,212,0,147,1.0,1.0,-0.0,-0.0
KCTD12,1,212,0,147,1.0,1.0,-0.0,-0.0
AC100757.1,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
SNORD115-29,2,211,2,145,1.0,1.0,-0.0,-0.0
SEC11A,1,212,0,147,1.0,1.0,-0.0,-0.0
HIC1,1,212,0,147,1.0,1.0,-0.0,-0.0
LGALS9C,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
GNA11,1,212,0,147,1.0,1.0,-0.0,-0.0
ASIP,2,211,1,146,1.0,1.0,-0.0,-0.0
ADORA2A,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
TCN2,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
CPT1B,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
HMGN5,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
BEX5,1,212,0,147,1.0,1.0,-0.0,-0.0
MRPL47,1,212,1,146,1.0,1.0,-0.0,-0.0
RTP1,1,212,0,147,1.0,1.0,-0.0,-0.0
PREP,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
ADRB1,1,212,0,147,1.0,1.0,-0.0,-0.0
TNFAIP2,2,211,2,145,1.0,0.6170750774519738,-0.0,0.2096619936012596
WDR5B,1,212,0,147,1.0,1.0,-0.0,-0.0
MAP9,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
CCNG1,1,212,0,147,1.0,1.0,-0.0,-0.0
HLA-DRB9,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
SERAC1,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
AK1,1,212,0,147,1.0,1.0,-0.0,-0.0
WDR74,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
HPDL,1,212,1,146,1.0,1.0,-0.0,-0.0
RAB10,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
AC125232.1,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
KCNIP4,4,209,1,146,0.619687652509987,0.13361440253771611,0.20782715723131512,0.8741467259508353
EEF1E1,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
C6orf203,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
OR2A7,1,212,0,147,1.0,1.0,-0.0,-0.0
MTDH,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
CNTNAP3B,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
ART5,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
IL26,2,211,2,145,1.0,1.0,-0.0,-0.0
HCAR3,5,208,0,147,0.15779501128004492,1.0,0.801906731214027,-0.0
ICMT,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
MINOS1,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
DNAJC8,0,213,2,145,0.3242395507928306,1.0,0.4891340109451508,-0.0
BROX,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
ATRAID,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
QPCT,1,212,1,146,1.0,1.0,-0.0,-0.0
STAMBP,2,211,1,146,1.0,1.0,-0.0,-0.0
TMEM127,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
B3GNT7,4,209,2,145,1.0,1.0,-0.0,-0.0
RASL11B,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
TRIM38,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
PXT1,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
ENPP4,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
PPIL6,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
FAM26D,1,212,1,146,1.0,1.0,-0.0,-0.0
RP5-1121E10.2,1,212,1,146,1.0,1.0,-0.0,-0.0
MBLAC1,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
AZIN1,0,213,3,144,0.13260553676108186,1.0,0.8774383421862629,-0.0
HIATL2,2,211,1,146,1.0,1.0,-0.0,-0.0
MINPP1,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
RASSF7,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
GRK1,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
SNORD115-33,1,212,1,146,1.0,1.0,-0.0,-0.0
PRR25,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
SERPINF2,2,211,1,146,1.0,1.0,-0.0,-0.0
CYB5D2,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
DERL2,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
ZNF385C,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
SAP30BP,1,212,4,143,0.18149251854342818,1.0,0.7411412726789591,-0.0
EIF4A3,1,212,1,146,1.0,1.0,-0.0,-0.0
TTR,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
MEP1B,2,211,2,145,1.0,1.0,-0.0,-0.0
SLC44A2,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
PYGB,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
SCARF2,4,209,2,145,1.0,1.0,-0.0,-0.0
GGTLC2,0,213,2,145,0.3242395507928306,1.0,0.4891340109451508,-0.0
PAGE1,2,211,1,146,1.0,1.0,-0.0,-0.0
CDCA8,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
PHGDH,4,209,2,145,1.0,1.0,-0.0,-0.0
MEX3A,2,211,1,146,1.0,1.0,-0.0,-0.0
C1orf111,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
MIR181A1,1,212,0,147,1.0,1.0,-0.0,-0.0
CNIH4,1,212,0,147,1.0,1.0,-0.0,-0.0
TOMM20,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
ACOXL,5,208,0,147,0.15779501128004492,1.0,0.801906731214027,-0.0
KLHL23,4,209,0,147,0.24632074552586108,1.0,0.6084990096469272,-0.0
METTL8,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
SUMF1,1,212,1,146,1.0,1.0,-0.0,-0.0
RPL32P3,1,212,0,147,1.0,1.0,-0.0,-0.0
DBR1,3,210,2,145,1.0,1.0,-0.0,-0.0
P3H2,4,209,0,147,0.24632074552586108,1.0,0.6084990096469272,-0.0
RP11-699L21.1,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
HSD17B11,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
CMBL,2,211,1,146,1.0,1.0,-0.0,-0.0
MRPS36,1,212,0,147,1.0,1.0,-0.0,-0.0
RPL26L1,2,211,2,145,1.0,1.0,-0.0,-0.0
HIST1H4G,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
RPS10,1,212,0,147,1.0,1.0,-0.0,-0.0
CNPY3,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
FIS1,1,212,1,146,1.0,1.0,-0.0,-0.0
ZC3HC1,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
TTC26,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
POLB,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
OR13J1,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
RMI1,1,212,0,147,1.0,1.0,-0.0,-0.0
RP11-35N6.1,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
GDI2,1,212,0,147,1.0,1.0,-0.0,-0.0
DCLRE1CP1,1,212,0,147,1.0,1.0,-0.0,-0.0
ACBD7,1,212,0,147,1.0,1.0,-0.0,-0.0
OIT3,6,207,0,147,0.10240854537146644,1.0,0.9896638026098902,-0.0
CWF19L1,1,212,1,146,1.0,1.0,-0.0,-0.0
EFEMP2,2,211,1,146,1.0,1.0,-0.0,-0.0
YIF1A,1,212,0,147,1.0,1.0,-0.0,-0.0
ZPR1,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
RP11-834C11.12,1,212,0,147,1.0,1.0,-0.0,-0.0
HCAR1,2,211,1,146,1.0,1.0,-0.0,-0.0
RNU6-55P,2,211,1,146,1.0,1.0,-0.0,-0.0
MRPL57,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
REM2,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
DTD2,1,212,1,146,1.0,1.0,-0.0,-0.0
ACTR10,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
SGPP1,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
PNMA1,1,212,0,147,1.0,1.0,-0.0,-0.0
FAM161B,2,211,1,146,1.0,1.0,-0.0,-0.0
SNORD114-24,1,212,0,147,1.0,1.0,-0.0,-0.0
IGHV3-21,1,212,0,147,1.0,1.0,-0.0,-0.0
SNORD115-37,1,212,0,147,1.0,1.0,-0.0,-0.0
NOP10,1,212,0,147,1.0,1.0,-0.0,-0.0
TMEM62,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
DYX1C1,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
CLK3,2,211,1,146,1.0,1.0,-0.0,-0.0
MTHFS,1,212,0,147,1.0,1.0,-0.0,-0.0
RHBDL1,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
RAB26,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
ZC3H7A,3,210,3,144,0.9665950245003128,1.0,0.014755444700573309,-0.0
MIR193B,1,212,0,147,1.0,1.0,-0.0,-0.0
HIRIP3,2,211,1,146,1.0,1.0,-0.0,-0.0
LINC01566,1,212,0,147,1.0,1.0,-0.0,-0.0
RP11-44F14.1,1,212,1,146,1.0,1.0,-0.0,-0.0
MT1E,1,212,0,147,1.0,1.0,-0.0,-0.0
NOL3,1,212,0,147,1.0,1.0,-0.0,-0.0
PLA2G15,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
CHMP1A,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
RAP1GAP2,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
KCNAB3,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
DHRS7B,1,212,0,147,1.0,1.0,-0.0,-0.0
IFT20,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
FOXN1,2,211,1,146,1.0,1.0,-0.0,-0.0
FSCN2,1,212,0,147,1.0,1.0,-0.0,-0.0
ZNF121,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
TMED1,1,212,1,146,1.0,1.0,-0.0,-0.0
MVB12A,1,212,0,147,1.0,1.0,-0.0,-0.0
ZNF506,1,212,3,144,0.375322161805409,1.0,0.4255957908610071,-0.0
CEACAM19,2,211,1,146,1.0,1.0,-0.0,-0.0
ZNF784,1,212,0,147,1.0,1.0,-0.0,-0.0
ACOT8,1,212,0,147,1.0,1.0,-0.0,-0.0
SUMO1P1,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
RP4-539M6.19,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
PISD,2,211,1,146,1.0,1.0,-0.0,-0.0
CDK11A,1,212,1,146,1.0,1.0,-0.0,-0.0
PGD,1,212,1,146,1.0,1.0,-0.0,-0.0
CORT,0,213,0,147,1.0,1.0,-0.0,-0.0
WI2-3308P17.2,0,213,0,147,1.0,1.0,-0.0,-0.0
RPL11,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
ADPRHL2,0,213,0,147,1.0,1.0,-0.0,-0.0
EXO5,0,213,0,147,1.0,1.0,-0.0,-0.0
LINC01555,0,213,0,147,1.0,1.0,-0.0,-0.0
SH3GLB1,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
RP6-74O6.2,0,213,0,147,1.0,1.0,-0.0,-0.0
LINGO4,2,211,3,144,0.6745290717934915,1.0,0.17099932776018953,-0.0
LCE5A,4,209,0,147,0.24632074552586108,1.0,0.6084990096469272,-0.0
BGLAP,0,213,0,147,1.0,1.0,-0.0,-0.0
OCLM,0,213,0,147,1.0,1.0,-0.0,-0.0
CFHR1,2,211,1,146,1.0,1.0,-0.0,-0.0
FAM89A,0,213,0,147,1.0,1.0,-0.0,-0.0
DUSP11,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
LINC01291,0,213,0,147,1.0,1.0,-0.0,-0.0
RPIA,3,210,2,145,1.0,1.0,-0.0,-0.0
MREG,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
ABCB6,0,213,0,147,1.0,1.0,-0.0,-0.0
INHA,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
HMGB1P5,0,213,0,147,1.0,1.0,-0.0,-0.0
ARIH2,0,213,0,147,1.0,1.0,-0.0,-0.0
UBA3,0,213,0,147,1.0,1.0,-0.0,-0.0
RYBP,1,212,1,146,1.0,1.0,-0.0,-0.0
RP11-3P17.4,0,213,0,147,1.0,1.0,-0.0,-0.0
ZNF876P,1,212,0,147,1.0,1.0,-0.0,-0.0
DTHD1,0,213,0,147,1.0,1.0,-0.0,-0.0
C4orf45,1,212,0,147,1.0,1.0,-0.0,-0.0
FBXO8,1,212,0,147,1.0,1.0,-0.0,-0.0
CFAP97,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
PDCD6,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
RAD1,1,212,1,146,1.0,1.0,-0.0,-0.0
ANKRD32,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
GRAMD3,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
SIL1,1,212,1,146,1.0,1.0,-0.0,-0.0
TAF7,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
SNRNP48,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
POM121L2,0,213,0,147,1.0,1.0,-0.0,-0.0
HCG17,1,212,0,147,1.0,1.0,-0.0,-0.0
PSORS1C2,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
HCG27,0,213,2,145,0.3242395507928306,1.0,0.4891340109451508,-0.0
LY6G6C,1,212,0,147,1.0,1.0,-0.0,-0.0
OGFRL1,0,213,2,145,0.3242395507928306,1.0,0.4891340109451508,-0.0
OSTM1,0,213,0,147,1.0,1.0,-0.0,-0.0
MICAL1,1,212,1,146,1.0,1.0,-0.0,-0.0
RNF217-AS1,1,212,1,146,1.0,1.0,-0.0,-0.0
KIAA0895,1,212,3,144,0.375322161805409,1.0,0.4255957908610071,-0.0
AC004837.4,0,213,0,147,1.0,1.0,-0.0,-0.0
MUC12,0,213,0,147,1.0,1.0,-0.0,-0.0
SPDYE2,1,212,0,147,1.0,1.0,-0.0,-0.0
TDRP,0,213,0,147,1.0,1.0,-0.0,-0.0
PNMA2,1,212,0,147,1.0,1.0,-0.0,-0.0
ACER2,4,209,1,146,0.619687652509987,1.0,0.20782715723131512,-0.0
LINC01239,1,212,1,146,1.0,1.0,-0.0,-0.0
FAM205A,0,213,0,147,1.0,1.0,-0.0,-0.0
FAM205BP,0,213,0,147,1.0,1.0,-0.0,-0.0
PTAR1,0,213,0,147,1.0,1.0,-0.0,-0.0
C9orf41,1,212,0,147,1.0,1.0,-0.0,-0.0
RAD23B,1,212,0,147,1.0,1.0,-0.0,-0.0
KIF12,1,212,0,147,1.0,1.0,-0.0,-0.0
LCN1,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
LINC00202-1,0,213,0,147,1.0,1.0,-0.0,-0.0
CCNY,1,212,0,147,1.0,1.0,-0.0,-0.0
FAM21FP,1,212,1,146,1.0,1.0,-0.0,-0.0
NRBF2,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
TYSND1,0,213,0,147,1.0,1.0,-0.0,-0.0
NKX2-3,0,213,0,147,1.0,1.0,-0.0,-0.0
CUTC,1,212,0,147,1.0,1.0,-0.0,-0.0
DPCD,0,213,0,147,1.0,1.0,-0.0,-0.0
CNNM2,1,212,1,146,1.0,1.0,-0.0,-0.0
SLC22A18,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
PDHX,1,212,1,146,1.0,1.0,-0.0,-0.0
OR4C4P,0,213,0,147,1.0,1.0,-0.0,-0.0
TMEM138,1,212,1,146,1.0,1.0,-0.0,-0.0
FOSL1,1,212,1,146,1.0,1.0,-0.0,-0.0
FLJ42102,0,213,0,147,1.0,1.0,-0.0,-0.0
PLEKHB1,0,213,0,147,1.0,1.0,-0.0,-0.0
TMEM133,1,212,1,146,1.0,1.0,-0.0,-0.0
CXCR5,1,212,0,147,1.0,1.0,-0.0,-0.0
TP53AIP1,0,213,0,147,1.0,1.0,-0.0,-0.0
WNT5B,2,211,1,146,1.0,1.0,-0.0,-0.0
FAM90A1,4,209,4,143,0.8652202879614997,1.0,0.06287330563790844,-0.0
KLRG1,0,213,0,147,1.0,1.0,-0.0,-0.0
RNU6-713P,0,213,0,147,1.0,1.0,-0.0,-0.0
SDSL,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
CCDC64,1,212,0,147,1.0,1.0,-0.0,-0.0
SIRT4,1,212,1,146,1.0,1.0,-0.0,-0.0
ZCCHC8,2,211,3,144,0.6745290717934915,1.0,0.17099932776018953,-0.0
RFC3,0,213,2,145,0.3242395507928306,1.0,0.4891340109451508,-0.0
ERICH6B,0,213,0,147,1.0,1.0,-0.0,-0.0
LINC00458,0,213,0,147,1.0,1.0,-0.0,-0.0
GPR18,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
CCDC168,0,213,0,147,1.0,1.0,-0.0,-0.0
TRAV12-1,1,212,1,146,1.0,1.0,-0.0,-0.0
TRAV8-2,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
TRAV23DV6,1,212,1,146,1.0,1.0,-0.0,-0.0
KLHDC1,0,213,0,147,1.0,1.0,-0.0,-0.0
RP11-76E12.1,0,213,0,147,1.0,1.0,-0.0,-0.0
SNHG23,0,213,0,147,1.0,1.0,-0.0,-0.0
AL132709.5,0,213,0,147,1.0,1.0,-0.0,-0.0
NBEAP1,1,212,1,146,1.0,1.0,-0.0,-0.0
SNORD116-27,1,212,1,146,1.0,1.0,-0.0,-0.0
ZFYVE19,0,213,0,147,1.0,1.0,-0.0,-0.0
RAB11A,0,213,0,147,1.0,1.0,-0.0,-0.0
GOLGA6L17P,0,213,0,147,1.0,1.0,-0.0,-0.0
BRICD5,0,213,0,147,1.0,1.0,-0.0,-0.0
SHISA9,0,213,0,147,1.0,1.0,-0.0,-0.0
NPIPA2,0,213,0,147,1.0,1.0,-0.0,-0.0
CMTM1,0,213,0,147,1.0,1.0,-0.0,-0.0
TNFSF12,0,213,0,147,1.0,1.0,-0.0,-0.0
SENP3,0,213,0,147,1.0,1.0,-0.0,-0.0
NUFIP2,0,213,2,145,0.3242395507928306,1.0,0.4891340109451508,-0.0
RAMP2-AS1,1,212,0,147,1.0,1.0,-0.0,-0.0
STH,1,212,0,147,1.0,1.0,-0.0,-0.0
LOXHD1,0,213,0,147,1.0,1.0,-0.0,-0.0
STARD6,1,212,0,147,1.0,1.0,-0.0,-0.0
WDR87,0,213,0,147,1.0,1.0,-0.0,-0.0
ERICH4,0,213,0,147,1.0,1.0,-0.0,-0.0
AC004603.4,0,213,0,147,1.0,1.0,-0.0,-0.0
ZNF428,0,213,0,147,1.0,1.0,-0.0,-0.0
AVP,0,213,0,147,1.0,1.0,-0.0,-0.0
DEFB122,0,213,0,147,1.0,1.0,-0.0,-0.0
EFCAB8,0,213,0,147,1.0,1.0,-0.0,-0.0
WFDC12,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
WFDC8,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
URB1,0,213,0,147,1.0,1.0,-0.0,-0.0
TEX33,0,213,0,147,1.0,1.0,-0.0,-0.0
UXT,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
SSX5,2,211,0,147,0.6477958833965551,1.0,0.18856181616505285,-0.0
P2RY13,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
MOSPD3,1,212,1,146,1.0,1.0,-0.0,-0.0
MIR548I3,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
FAM86B1,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
C9orf89,1,212,1,146,1.0,1.0,-0.0,-0.0
OR6C6,0,213,3,144,0.13260553676108186,1.0,0.8774383421862629,-0.0
IRF2BPL,3,210,2,145,1.0,1.0,-0.0,-0.0
FXYD1,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
FAM122B,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
SSU72,1,212,1,146,1.0,1.0,-0.0,-0.0
C5orf15,1,212,1,146,1.0,1.0,-0.0,-0.0
PSMB8,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
GNA12,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
RNF169,2,211,1,146,1.0,1.0,-0.0,-0.0
RAD51B,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
FSD2,2,211,2,145,1.0,1.0,-0.0,-0.0
C17orf50,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
PRAM1,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
C19orf43,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
SOD1,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
CCDC71,2,211,2,145,1.0,0.6170750774519738,-0.0,0.2096619936012596
ATAD1,1,212,2,145,0.7456564822546201,1.0,0.12746120231390273,-0.0
TSPAN31,1,212,1,146,1.0,1.0,-0.0,-0.0
MT3,1,212,1,146,1.0,1.0,-0.0,-0.0
PROCR,0,213,2,145,0.3242395507928306,1.0,0.4891340109451508,-0.0
GALR3,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
MIR106A,0,213,1,146,0.8518536551102904,1.0,0.06963500879801482,-0.0
AZIN2,1,212,0,147,1.0,1.0,-0.0,-0.0
ZNF684,1,212,0,147,1.0,1.0,-0.0,-0.0
NBPF13P,1,212,0,147,1.0,1.0,-0.0,-0.0
RRNAD1,0,213,0,147,1.0,1.0,-0.0,-0.0
LY6G5B,0,213,0,147,1.0,1.0,-0.0,-0.0
SRPK1,3,210,1,146,0.8915113663102285,1.0,0.04987311542262108,-0.0
CRCP,1,212,0,147,1.0,1.0,-0.0,-0.0
STAR,0,213,0,147,1.0,1.0,-0.0,-0.0
CKS2,0,213,0,147,1.0,1.0,-0.0,-0.0
ZNF782,3,210,0,147,0.39246129675530006,1.0,0.4062031655031425,-0.0
SLC31A2,0,213,0,147,1.0,1.0,-0.0,-0.0
