gene,group_1_with_mut,group_1_without_mut,group_2_with_mut,group_2_without_mut,chi2_p,mwu_p,chi2_neglogp,mwu_neglogp
MTA1,2,136,1,92,1.0,1.0,-0.0,-0.0
RSL24D1,1,137,0,93,1.0,1.0,-0.0,-0.0
DAPK2,1,137,1,92,1.0,1.0,-0.0,-0.0
TSPAN3,2,136,1,92,1.0,1.0,-0.0,-0.0
SYNM,2,136,1,92,1.0,1.0,-0.0,-0.0
RP11-64J4.2,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
GPS2,0,138,0,93,1.0,1.0,-0.0,-0.0
AC004448.5,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
G6PC,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
FAM117A,1,137,0,93,1.0,1.0,-0.0,-0.0
PPM1E,1,137,1,92,1.0,1.0,-0.0,-0.0
APPBP2,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
ACTR5,0,138,0,93,1.0,1.0,-0.0,-0.0
TP53TG5,0,138,0,93,1.0,1.0,-0.0,-0.0
SLC37A1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
CA5B,0,138,0,93,1.0,1.0,-0.0,-0.0
EFHC2,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
PAGE4,0,138,0,93,1.0,1.0,-0.0,-0.0
TSR2,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
ARMCX5,2,136,1,92,1.0,1.0,-0.0,-0.0
AMMECR1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
DVL1,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
PRAMEF6,1,137,1,92,1.0,1.0,-0.0,-0.0
CLCNKB,1,137,1,92,1.0,1.0,-0.0,-0.0
AIM1L,3,135,2,91,1.0,1.0,-0.0,-0.0
LCE1D,2,136,1,92,1.0,1.0,-0.0,-0.0
S100A12,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
RP11-25K21.6,2,136,2,91,1.0,0.6170750774519738,-0.0,0.2096619936012596
GPR75-ASB3,2,136,2,91,1.0,1.0,-0.0,-0.0
RETSAT,2,136,1,92,1.0,1.0,-0.0,-0.0
IGKV3D-15,0,138,0,93,1.0,1.0,-0.0,-0.0
TSGA10,2,136,2,91,1.0,1.0,-0.0,-0.0
PDCL3,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
IL1RN,1,137,1,92,1.0,1.0,-0.0,-0.0
EPC2,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
CYTIP,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
CIR1,1,137,0,93,1.0,1.0,-0.0,-0.0
HOXD4,1,137,0,93,1.0,1.0,-0.0,-0.0
SLC6A11,1,137,0,93,1.0,1.0,-0.0,-0.0
LINC00691,0,138,0,93,1.0,1.0,-0.0,-0.0
TOP2B,2,136,1,92,1.0,1.0,-0.0,-0.0
EIF1B,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
ZXDC,2,136,1,92,1.0,1.0,-0.0,-0.0
LRRFIP1P1,0,138,0,93,1.0,1.0,-0.0,-0.0
HAUS3,2,136,2,91,1.0,1.0,-0.0,-0.0
TMEM156,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
FIP1L1,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
CLOCK,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
PPP3CA,1,137,1,92,1.0,1.0,-0.0,-0.0
PRSS12,1,137,1,92,1.0,1.0,-0.0,-0.0
RP11-43F13.1,0,138,0,93,1.0,1.0,-0.0,-0.0
HNRNPA1P12,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
NPM1,1,137,0,93,1.0,1.0,-0.0,-0.0
LINC00336,1,137,0,93,1.0,1.0,-0.0,-0.0
SPATS1,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
SFT2D1,0,138,0,93,1.0,1.0,-0.0,-0.0
COL28A1,4,134,1,92,0.6362574981407336,0.6830913983096087,0.1963670865695941,0.16552118339626223
BET1,0,138,0,93,1.0,1.0,-0.0,-0.0
LMTK2,2,136,1,92,1.0,1.0,-0.0,-0.0
SPAG11B,3,135,1,92,0.9096079781954267,0.24821307898992362,0.04114573909532821,0.6051753381334227
SGK223,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
DNAJC5B,3,135,2,91,1.0,1.0,-0.0,-0.0
RP11-656G20.1,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
TNFRSF11B,1,137,0,93,1.0,1.0,-0.0,-0.0
TEK,3,135,2,91,1.0,1.0,-0.0,-0.0
CERCAM,2,136,1,92,1.0,1.0,-0.0,-0.0
HSD17B7P2,2,136,2,91,1.0,1.0,-0.0,-0.0
DUSP13,0,138,0,93,1.0,1.0,-0.0,-0.0
FAM53B,0,138,0,93,1.0,1.0,-0.0,-0.0
OR56A5,3,135,1,92,0.9096079781954267,0.6170750774519738,0.04114573909532821,0.2096619936012596
RP11-113D6.10,2,136,1,92,1.0,1.0,-0.0,-0.0
MTCH2,0,138,0,93,1.0,1.0,-0.0,-0.0
TUT1,2,136,1,92,1.0,1.0,-0.0,-0.0
CRYAB,0,138,0,93,1.0,1.0,-0.0,-0.0
TMPRSS5,0,138,0,93,1.0,1.0,-0.0,-0.0
SLC38A2,0,138,0,93,1.0,1.0,-0.0,-0.0
GTSF1,1,137,0,93,1.0,1.0,-0.0,-0.0
XRCC6BP1,1,137,0,93,1.0,1.0,-0.0,-0.0
NDUFA12,1,137,0,93,1.0,1.0,-0.0,-0.0
CSNK1A1L,2,136,2,91,1.0,1.0,-0.0,-0.0
MIR92A1,0,138,0,93,1.0,1.0,-0.0,-0.0
EFS,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
NEDD8,0,138,0,93,1.0,1.0,-0.0,-0.0
MGAT2,0,138,0,93,1.0,1.0,-0.0,-0.0
SLC35F4,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
MTHFD1,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
IFI27,0,138,0,93,1.0,1.0,-0.0,-0.0
C15orf53,1,137,0,93,1.0,1.0,-0.0,-0.0
FSIP1,1,137,0,93,1.0,1.0,-0.0,-0.0
MYEF2,3,135,5,88,0.3479311767473976,0.3016995824783478,0.45850665408451174,0.5204252908441533
TMOD2,1,137,1,92,1.0,1.0,-0.0,-0.0
MESDC1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
WDR93,0,138,0,93,1.0,1.0,-0.0,-0.0
SOX8,1,137,0,93,1.0,1.0,-0.0,-0.0
CDIPT,0,138,0,93,1.0,1.0,-0.0,-0.0
ZNF48,1,137,0,93,1.0,1.0,-0.0,-0.0
FBXL19,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
ZPBP2,0,138,0,93,1.0,1.0,-0.0,-0.0
DCAKD,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
EPX,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
BTBD17,1,137,1,92,1.0,1.0,-0.0,-0.0
UNC13D,5,133,1,92,0.4399552714975573,1.0,0.3565914742620167,-0.0
PCSK4,1,137,1,92,1.0,1.0,-0.0,-0.0
ARHGEF18,1,137,1,92,1.0,1.0,-0.0,-0.0
HSH2D,0,138,0,93,1.0,1.0,-0.0,-0.0
APLP1,1,137,1,92,1.0,1.0,-0.0,-0.0
ZNF473,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
ZNF175,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
VSTM1,2,136,3,90,0.6534376736205666,1.0,0.18479583010872824,-0.0
GGTLC1,1,137,0,93,1.0,1.0,-0.0,-0.0
ARFGEF2,7,131,4,89,1.0,1.0,-0.0,-0.0
KCNJ6,1,137,1,92,1.0,1.0,-0.0,-0.0
AC245028.1,0,138,0,93,1.0,1.0,-0.0,-0.0
CCDC22,0,138,0,93,1.0,1.0,-0.0,-0.0
ITGB1BP2,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
USP1,2,136,1,92,1.0,1.0,-0.0,-0.0
HIST2H2AC,5,133,2,91,0.803343069428577,1.0,0.09509894869232484,-0.0
NPL,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
HLX,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
DNAJC5G,1,137,0,93,1.0,1.0,-0.0,-0.0
MAT2A,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
SLC19A3,2,136,1,92,1.0,1.0,-0.0,-0.0
ATRIP,2,136,1,92,1.0,1.0,-0.0,-0.0
HCLS1,8,130,2,91,0.3144267393099426,1.0,0.502480528023972,-0.0
SNX4,1,137,0,93,1.0,1.0,-0.0,-0.0
C3orf56,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
OTUD4,1,137,0,93,1.0,1.0,-0.0,-0.0
F11,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
OXCT1,7,131,2,91,0.4360567028840532,1.0,0.3604570333266637,-0.0
ETF1,1,137,0,93,1.0,1.0,-0.0,-0.0
CAGE1,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
REV3L,6,132,2,91,0.5969016724391754,0.1489146731787657,0.22409720427118773,0.827062507307554
SMOC2,5,133,0,93,0.16305582313152764,1.0,0.7876636868382041,-0.0
MRPS17,1,137,0,93,1.0,1.0,-0.0,-0.0
CHPF2,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
FAM84B,1,137,0,93,1.0,1.0,-0.0,-0.0
HACD1,1,137,0,93,1.0,1.0,-0.0,-0.0
IFITM3,1,137,0,93,1.0,1.0,-0.0,-0.0
STX3,1,137,0,93,1.0,1.0,-0.0,-0.0
KRTAP5-8,1,137,0,93,1.0,1.0,-0.0,-0.0
DUSP16,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
CPSF6,1,137,1,92,1.0,1.0,-0.0,-0.0
RAB15,1,137,0,93,1.0,1.0,-0.0,-0.0
CYP19A1,2,136,2,91,1.0,1.0,-0.0,-0.0
STRA6,4,134,3,90,1.0,1.0,-0.0,-0.0
GOLGA6L10,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
KNOP1,1,137,1,92,1.0,1.0,-0.0,-0.0
SERPINB13,2,136,1,92,1.0,1.0,-0.0,-0.0
SIN3B,1,137,0,93,1.0,1.0,-0.0,-0.0
MAST3,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
CYP2B7P,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
SEPT3,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
USP11,5,133,2,91,0.803343069428577,1.0,0.09509894869232484,-0.0
OR1L6,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
NANOS1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
SLC15A3,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
LPCAT2,0,138,0,93,1.0,1.0,-0.0,-0.0
AP2B1,1,137,1,92,1.0,1.0,-0.0,-0.0
CACTIN,1,137,1,92,1.0,1.0,-0.0,-0.0
OR10H4,1,137,1,92,1.0,1.0,-0.0,-0.0
RGS2,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
CKMT2,1,137,1,92,1.0,1.0,-0.0,-0.0
HLA-DMA,0,138,0,93,1.0,1.0,-0.0,-0.0
WTAP,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
FAM220A,0,138,0,93,1.0,1.0,-0.0,-0.0
PMS2CL,0,138,0,93,1.0,1.0,-0.0,-0.0
WBP11,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
PLEKHH1,1,137,0,93,1.0,1.0,-0.0,-0.0
KIF26A,6,132,0,93,0.10615063010016802,1.0,0.9740774235590861,-0.0
CCDC8,2,136,1,92,1.0,1.0,-0.0,-0.0
ZNF419,0,138,0,93,1.0,1.0,-0.0,-0.0
SNTA1,1,137,0,93,1.0,1.0,-0.0,-0.0
RFPL3,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
TNFRSF4,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
FAM132A,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
SPSB1,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
CROCCP2,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
RHD,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
LRRC42,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
SPRR2D,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
UBQLN4,4,134,0,93,0.25345039771115757,1.0,0.5961070229506382,-0.0
CNTN2,5,133,2,91,0.803343069428577,0.2059032107320684,0.09509894869232484,0.6863368811996065
MT1HL1,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
C2orf70,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
TRMT61B,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
TTC7A,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
HK2,1,137,1,92,1.0,1.0,-0.0,-0.0
DLX1,1,137,1,92,1.0,1.0,-0.0,-0.0
UGT1A9,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
PLXNB1,4,134,4,89,0.8376704162563656,1.0,0.07692682212891169,-0.0
VPRBP,2,136,2,91,1.0,1.0,-0.0,-0.0
ALAS1,1,137,0,93,1.0,1.0,-0.0,-0.0
ASB14,1,137,0,93,1.0,1.0,-0.0,-0.0
SEPSECS,1,137,0,93,1.0,1.0,-0.0,-0.0
WDR19,1,137,0,93,1.0,1.0,-0.0,-0.0
CCNG2,0,138,0,93,1.0,1.0,-0.0,-0.0
NKD2,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
PRRC1,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
SPINK5,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
ZNF300P1,0,138,0,93,1.0,1.0,-0.0,-0.0
HIST1H4J,0,138,0,93,1.0,1.0,-0.0,-0.0
UBE2J1,2,136,1,92,1.0,1.0,-0.0,-0.0
BCLAF1,2,136,4,89,0.36036336813710723,1.0,0.4432593625999806,-0.0
OR2A14,2,136,3,90,0.6534376736205666,1.0,0.18479583010872824,-0.0
ZNF596,1,137,0,93,1.0,1.0,-0.0,-0.0
NUGGC,3,135,2,91,1.0,0.4142161782425252,-0.0,0.3827729426607157
SPAG1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
FAM49B,0,138,0,93,1.0,1.0,-0.0,-0.0
AQP7,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
ALDOB,1,137,1,92,1.0,1.0,-0.0,-0.0
FIBCD1,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
C9orf171,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
RP11-96C23.10,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
HOGA1,0,138,0,93,1.0,1.0,-0.0,-0.0
MS4A1,4,134,2,91,1.0,1.0,-0.0,-0.0
CEP57,2,136,1,92,1.0,1.0,-0.0,-0.0
CCDC53,0,138,0,93,1.0,1.0,-0.0,-0.0
SIN3A,1,137,3,90,0.36022173633157495,0.24821307898992362,0.44343008473124673,0.6051753381334227
SNUPN,1,137,1,92,1.0,1.0,-0.0,-0.0
RRN3,0,138,0,93,1.0,1.0,-0.0,-0.0
UBFD1,0,138,0,93,1.0,1.0,-0.0,-0.0
TUFM,1,137,0,93,1.0,1.0,-0.0,-0.0
CYLD,4,134,4,89,0.8376704162563656,1.0,0.07692682212891169,-0.0
CAMTA2,0,138,0,93,1.0,1.0,-0.0,-0.0
SLC35G6,0,138,0,93,1.0,1.0,-0.0,-0.0
LRRC37A,1,137,0,93,1.0,1.0,-0.0,-0.0
WFIKKN2,0,138,3,90,0.12571183774369243,1.0,0.90062382474284,-0.0
RAD51C,1,137,0,93,1.0,1.0,-0.0,-0.0
FBF1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
SEC14L1,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
ZNF271P,2,136,2,91,1.0,1.0,-0.0,-0.0
SGTA,0,138,0,93,1.0,1.0,-0.0,-0.0
CILP2,5,133,1,92,0.4399552714975573,1.0,0.3565914742620167,-0.0
MIR1270,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
STRN4,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
SULT2B1,1,137,0,93,1.0,1.0,-0.0,-0.0
ZNF17,1,137,1,92,1.0,1.0,-0.0,-0.0
RASSF2,0,138,3,90,0.12571183774369243,1.0,0.90062382474284,-0.0
RALGAPA2,2,136,2,91,1.0,1.0,-0.0,-0.0
JAM2,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
KRTAP6-1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
PAXBP1,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
TEF,1,137,1,92,1.0,1.0,-0.0,-0.0
MBTPS2,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
HDAC6,2,136,1,92,1.0,1.0,-0.0,-0.0
USP26,7,131,3,90,0.7287859556036008,0.6234333413821047,0.13740000522088158,0.20520997525285292
NAA10,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
FAM50A,0,138,0,93,1.0,1.0,-0.0,-0.0
AIDA,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
HYAL3,1,137,1,92,1.0,1.0,-0.0,-0.0
TEX264,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
KHDC3L,4,134,3,90,1.0,1.0,-0.0,-0.0
FRK,1,137,0,93,1.0,1.0,-0.0,-0.0
BZW2,2,136,0,93,0.6585193403347638,1.0,0.18143146553542128,-0.0
FZD9,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
TBL2,1,137,0,93,1.0,1.0,-0.0,-0.0
SEMA3C,4,134,2,91,1.0,1.0,-0.0,-0.0
JAK2,4,134,3,90,1.0,1.0,-0.0,-0.0
LCNL1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
LDHA,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
ANP32A,1,137,1,92,1.0,1.0,-0.0,-0.0
FBXO22,1,137,0,93,1.0,1.0,-0.0,-0.0
TPSD1,3,135,2,91,1.0,1.0,-0.0,-0.0
EEF2KMT,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
LONP2,3,135,0,93,0.40162896798675896,1.0,0.3961749707059321,-0.0
TMEM208,0,138,0,93,1.0,1.0,-0.0,-0.0
TIMM44,1,137,0,93,1.0,1.0,-0.0,-0.0
TEX101,1,137,0,93,1.0,1.0,-0.0,-0.0
MRGBP,0,138,0,93,1.0,1.0,-0.0,-0.0
SCML2,6,132,2,91,0.5969016724391754,1.0,0.22409720427118773,-0.0
TRNAU1AP,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
GJA9,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
PRPF38B,2,136,2,91,1.0,0.6170750774519738,-0.0,0.2096619936012596
ATXN7L2,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
ALX3,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
MLLT11,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
HAX1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
DCAF8,2,136,2,91,1.0,1.0,-0.0,-0.0
VAMP4,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
HIST3H2BB,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
CENPO,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
USP39,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
IL1F10,2,136,1,92,1.0,1.0,-0.0,-0.0
C2orf76,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
POLR2D,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
MGAT5,2,136,2,91,1.0,1.0,-0.0,-0.0
CASP10,1,137,1,92,1.0,1.0,-0.0,-0.0
SMARCAL1,2,136,1,92,1.0,1.0,-0.0,-0.0
CXCR1,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
METTL6,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
DCLK3,4,134,2,91,1.0,0.7236736098317631,-0.0,0.14045726447967397
MYRIP,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
MYL3,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
RABL3,2,136,2,91,1.0,1.0,-0.0,-0.0
ROPN1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
ARL14,1,137,1,92,1.0,1.0,-0.0,-0.0
FAM43A,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
LRAT,1,137,4,89,0.1703995221418328,1.0,0.7685316274769252,-0.0
SRD5A1,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
BDP1,6,132,5,88,0.9641082405680219,1.0,0.015874205057233498,-0.0
HOMER1,1,137,1,92,1.0,1.0,-0.0,-0.0
P4HA2,4,134,2,91,1.0,1.0,-0.0,-0.0
HIST1H1B,2,136,2,91,1.0,1.0,-0.0,-0.0
IL17F,2,136,3,90,0.6534376736205666,0.6830913983096087,0.18479583010872824,0.16552118339626223
PNISR,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
MCM9,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
NPVF,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
SFRP4,0,138,4,89,0.051965633435773644,1.0,1.2842837745071456,-0.0
RWDD4P2,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
TRIM74,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
GNAT3,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
TSPAN12,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
AC009264.1,2,136,2,91,1.0,1.0,-0.0,-0.0
EFCAB1,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
C8orf22,2,136,4,89,0.36036336813710723,1.0,0.4432593625999806,-0.0
RGS20,1,137,1,92,1.0,1.0,-0.0,-0.0
C8orf34,3,135,3,90,0.9432369235568201,1.0,0.02537920687065199,-0.0
CTHRC1,1,137,1,92,1.0,1.0,-0.0,-0.0
MAPK15,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
SDCCAG3,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
FBXO18,3,135,3,90,0.9432369235568201,1.0,0.02537920687065199,-0.0
MASTL,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
PHYHIPL,1,137,3,90,0.36022173633157495,1.0,0.44343008473124673,-0.0
NUDT13,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
FAM35A,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
CYP2E1,3,135,3,90,0.9432369235568201,0.5049850750938458,0.02537920687065199,0.29672145732721994
ATHL1,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
AC104389.1,1,137,1,92,1.0,1.0,-0.0,-0.0
OR2AG1,3,135,4,89,0.5936041255614561,1.0,0.22650308936253855,-0.0
DBX1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
TTC17,4,134,4,89,0.8376704162563656,1.0,0.07692682212891169,-0.0
GYLTL1B,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
NUP160,1,137,1,92,1.0,1.0,-0.0,-0.0
SERPING1,2,136,3,90,0.6534376736205666,1.0,0.18479583010872824,-0.0
SF1,5,133,2,91,0.803343069428577,1.0,0.09509894869232484,-0.0
MRGPRD,3,135,2,91,1.0,1.0,-0.0,-0.0
SMARCD1,1,137,2,91,0.729148303480987,0.4795001221869535,0.13718413034732296,0.31921127782572034
R3HDM2,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
RPLP0,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
IRS2,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
TRAV1-1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
TRAV17,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
KCNK13,5,133,6,87,0.499686903554697,0.4652088184521418,0.30130203296378194,0.33235206142251184
HDGFRP3,0,138,2,91,0.31433836250136415,1.0,0.5026026135545971,-0.0
PDE8A,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
MSLN,1,137,1,92,1.0,1.0,-0.0,-0.0
PRSS41,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
HS3ST2,2,136,5,88,0.18808548702711117,1.0,0.7256447140041473,-0.0
PLK1,2,136,2,91,1.0,1.0,-0.0,-0.0
MVP,3,135,3,90,0.9432369235568201,1.0,0.02537920687065199,-0.0
GPT2,1,137,1,92,1.0,1.0,-0.0,-0.0
CES4A,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
PDXDC2P,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
FBXO31,2,136,1,92,1.0,1.0,-0.0,-0.0
NEK8,0,138,3,90,0.12571183774369243,1.0,0.90062382474284,-0.0
NSRP1,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
ZNF830,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
ARL4D,1,137,1,92,1.0,1.0,-0.0,-0.0
UTP18,1,137,1,92,1.0,1.0,-0.0,-0.0
CDC42EP4,1,137,1,92,1.0,1.0,-0.0,-0.0
ITGB4,4,134,1,92,0.6362574981407336,1.0,0.1963670865695941,-0.0
AANAT,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
NDUFS7,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
PIP5K1C,2,136,1,92,1.0,1.0,-0.0,-0.0
ZNF681,2,136,5,88,0.18808548702711117,1.0,0.7256447140041473,-0.0
ZNF790,2,136,1,92,1.0,1.0,-0.0,-0.0
KLK7,4,134,5,88,0.5433279621078776,1.0,0.2649379436379869,-0.0
KLK14,2,136,2,91,1.0,1.0,-0.0,-0.0
CST4,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
NPEPL1,3,135,1,92,0.9096079781954267,1.0,0.04114573909532821,-0.0
TUBB1,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
PSMA7,1,137,1,92,1.0,1.0,-0.0,-0.0
KRTAP19-8,1,137,2,91,0.729148303480987,0.4795001221869535,0.13718413034732296,0.31921127782572034
IFNAR2,0,138,4,89,0.051965633435773644,1.0,1.2842837745071456,-0.0
CHAF1B,2,136,3,90,0.6534376736205666,1.0,0.18479583010872824,-0.0
TMPRSS2,1,137,2,91,0.729148303480987,1.0,0.13718413034732296,-0.0
IGLV7-46,0,138,1,92,0.842230304417774,1.0,0.0745691362182484,-0.0
