,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
PAH,41.38924418745377,3.7869863738826943,1.0446463056173465,3.6251373824030595,0.0002888078795756993,0.04170590000998249
ITLN1,15.920040998028762,3.0635228093502263,0.8451324567896717,3.6249025637795915,0.0002890704166881197,0.04170590000998249
TINCR,46.36822303151964,2.0643988777051447,0.5697974589320459,3.6230398106274198,0.0002911609886203748,0.04170590000998249
LINC02418,45.22872305495306,6.387086929250603,1.7624493545519364,3.6239832439749042,0.0002901004075671268,0.04170590000998249
C14orf76,21.21205405902592,3.673164848862682,1.0160525194979397,3.6151328581692765,0.00030019363078585674,0.04232257448205327
MYBPC1,20.11866783135798,4.323961225694175,1.195413325318221,3.6171265068867537,0.00029789172939722426,0.04232257448205327
VGR1,355.82366129363095,2.273468444531844,0.6302149169732447,3.60744943241063,0.0003092217782010063,0.0431304456857574
TEKT1,50.96209958092769,3.4382985171475977,0.9534470383191681,3.6061767239939986,0.0003107415522738176,0.0431304456857574
HCN4,28.687007945575115,2.840375502238153,0.7892694407882216,3.5987399935331954,0.00031976268325327006,0.044041160335767694
NR0B2,108.17835034474912,2.888705127763322,0.8061604674469934,3.5832879983702,0.00033929615776698773,0.044951040601616414
BPIFA1,3019.7920182500948,3.692674500241751,1.030673887124407,3.5827768088161807,0.0003399610625993949,0.044951040601616414
TTLL10,12.903514299860541,2.268543949420018,0.6326979478657327,3.585508625517835,0.0003364218830034433,0.044951040601616414
MEGF10,26.23078584170061,-2.5287122857809243,0.7060189763807322,-3.581649177114009,0.0003414320872281392,0.044951040601616414
FGB,3719.5092141878335,4.268414960030722,1.191736660530161,3.5816763060153387,0.0003413966270771416,0.044951040601616414
NR4A1,3690.1523631477526,1.7124723063428695,0.47738271328437615,3.587210551804695,0.00033423442852788574,0.044951040601616414
MGAT5B,36.63652859652354,2.346729666245312,0.6558455537782911,3.578174240453302,0.00034600276819375317,0.0452202887920376
SLC51B,11.682698406020886,2.64656951161477,0.7421884043565222,3.565899839016412,0.00036260985214121806,0.04704731451151093
C1orf194,35.13515947713952,2.959186244240974,0.8324404135668438,3.5548325093461544,0.000378219940016522,0.04857659083737965
RAET1G,28.373130109892166,2.341676409796606,0.6589999537289783,3.5533787165630795,0.00038031652002654153,0.04857659083737965
WDR16,25.676401388106793,2.5803717036949365,0.7264870570802292,3.551848141748759,0.00038253556593524326,0.04857659083737965
SLC30A3,11.701697663338253,2.316034421793427,0.6532447260384027,3.5454314891128154,0.00039197086739998864,0.04907240615657856
SLC7A2,3793.49907241454,2.3799698436177352,0.6716196146864556,3.5436276600242236,0.0003946621885812518,0.04907240615657856
ENO3,202.7295845083668,2.2145991442220594,0.6243085539729634,3.5472830383771514,0.0003892261904324103,0.04907240615657856
LRRC66,28.796498172436717,2.6823614152594564,0.757582527822483,3.5406854260081198,0.0003990890938980915,0.04928062224996778
C9orf135,38.72994671952925,3.2578657022381785,0.921422529879727,3.5356913865167012,0.00040670952083750604,0.04987762993558593
CDHR4,34.62134412242239,3.0474833959807826,0.8638975172303955,3.527598280118728,0.000419348053038704,0.05107773394325167
MAGEA3,231.45204555899141,7.032945529350661,2.002944625170325,3.5113030290353624,0.00044591577894738035,0.05394677041927598
PBLD,290.2003153732184,-1.4761941461301225,0.42068863996664563,-3.508994552948144,0.00044980411679198433,0.054051964504432747
CBR1,3880.628070896269,1.7427465367937478,0.497206990574216,3.505072474506199,0.0004564830004960689,0.054369796127393274
CCDC190,7.678196339088742,3.6085144914845637,1.0298607956609704,3.503885677256603,0.00045852215667335295,0.054369796127393274
COX7A2L,1876.259461435893,0.6077934881337079,0.17373253705696934,3.4984436331255777,0.00046798199787903485,0.05441050436379298
PEX5L,3.5264002777860783,2.663418229671759,0.7611307148411538,3.499291485336534,0.00046649630948977956,0.05441050436379298
CYP26A1,12.490786896706851,-2.9917434883526868,0.8546818683607612,-3.500417639712782,0.0004645297566880647,0.05441050436379298
TTLL7,53.43627123286221,1.7554271858520765,0.502602366525416,3.4926759258768962,0.00047820647982409935,0.05524056142742257
KCNT1,9.083445137896474,3.1614352343177337,0.9062866252101266,3.4883392807267137,0.0004860309190373748,0.05578451029079612
LBP,18.632581776584438,3.754299960248539,1.0809400733080283,3.4731804777661353,0.0005143293709040272,0.058656480165838264
TRPM8,181.58004111194487,-2.932470598883268,0.8453816969211858,-3.468812501575439,0.0005227641555181674,0.05924108990223282
PLA2G2A,80.54997211446795,2.4044874137231367,0.6954245848919186,3.457581836996512,0.0005450466714087245,0.06099412907233258
NEGR1,81.81957065674018,-1.5969662110644132,0.4617564910578129,-3.4584596903142817,0.0005432735620346286,0.06099412907233258
HEPACAM2,14.249062959198096,3.7181675983260174,1.0777737719534262,3.4498590474947,0.0005608793215097548,0.062376051252373665
RFC4,383.3910057892342,1.0098142441868474,0.29339630616894585,3.44180967160973,0.0005778366588859214,0.06386521837871866
CLEC18A,14.995734288673535,-1.7899623811832641,0.5209687067008872,-3.4358347404750473,0.0005907311931211473,0.06480699590057483
CHGB,220.52181136298347,3.5256286989395766,1.026526300977541,3.4345234949968546,0.0005935966114322408,0.06480699590057483
TEX19,6.161809621478142,3.0562747960903214,0.8903031259667529,3.432847427971913,0.0005972781003125597,0.06481372355209929
VDAC2,1530.9745239493507,0.7105929013899427,0.2072732391140835,3.4282906197979144,0.000607394863262876,0.06494723910686828
MUC6,103.37111943816448,3.052943014321449,0.8907460224984157,3.427400108684604,0.0006093904590870635,0.06494723910686828
GPC5,18.345951025680833,2.3847060821158474,0.6954542125031282,3.428990779324844,0.0006058301093798273,0.06494723910686828
LRRC15,627.1029887241042,-1.9529390888925573,0.5703319812068213,-3.4242145859682322,0.0006165791340722813,0.06532455263647453
BASP1,2500.290947717538,1.7736892212933466,0.5194064167341967,3.4148388701963643,0.0006381975272267603,0.06682413289470844
MAPK4,100.14860169317122,2.7721416191424706,0.8116272022908899,3.4155356194541717,0.0006365670340922345,0.06682413289470844
PLS3,9090.697357272515,-1.0668600245768833,0.31259228471162803,-3.4129441984183346,0.000642650996637679,0.06689922148138165
NAT8L,41.76976536376001,2.2639015548894927,0.6640830784857449,3.4090637575823877,0.0006518624283904659,0.06746587734295545
UCN3,32.23073734220913,3.020191292092267,0.8867591669210354,3.405875467381789,0.0006595225558741333,0.06747857921672204
HS3ST1,416.87160850349477,-1.2247660517782764,0.35945309557553295,-3.4073042264867976,0.0006560795532568014,0.06747857921672204
LY75,770.8246072841014,-1.2713686756959317,0.37392883389867376,-3.4000284557901836,0.0006737884072058327,0.06815921712440923
KCNJ16,24.793250033106812,2.849894925535411,0.8381876167682886,3.4000680378975887,0.0006736908755432685,0.06815921712440923
C20orf85,117.52195451393119,3.217893223071077,0.948239010124345,3.3935465517803434,0.0006899383094650204,0.06940081702792804
GALNTL6,6.710900726155133,3.4141967352819895,1.0076319982826552,3.3883369534720336,0.0007031782169917901,0.06965916991134541
GSDMB,411.61236502248596,-1.297021378509956,0.38300395703160234,-3.3864438074276513,0.0007080477532807377,0.06965916991134541
MUC2,9.518708217486564,4.1230024967815755,1.216726231670013,3.388603277766572,0.000702495681987751,0.06965916991134541
LRRC26,17.355640220629116,2.5391597084064688,0.7498030147741419,3.3864357149475084,0.0007080686357925086,0.06965916991134541
EBN1,14.847634753850047,4.993816933023468,1.4767100319688349,3.381718025146361,0.0007203404452599454,0.07047921132447717
DCDC2B,10.301498376192239,3.2235462212409205,0.9543644391083562,3.3776889510390973,0.000730977139476974,0.07113122653443055
RFPL1S,12.159316689133677,-1.8470479565980384,0.5474257372866944,-3.3740612302097768,0.0007406789051187611,0.07168570700622388
XAGE2,28.011339987701398,4.199705632849971,1.2459410254417773,3.3707098065583545,0.0007497479047584632,0.07178735954385178
NEURL1,29.069944997288218,2.163211425162971,0.6417410703993545,3.370847721833991,0.0007493726786696025,0.07178735954385178
FAM181A,13.504876346390834,2.795691142793363,0.8305377062663085,3.3661218770685606,0.0007623301811671208,0.07183958891472263
STOML3,23.08452162026472,2.95252602097635,0.8765111889132714,3.3684978107775136,0.0007557899725312065,0.07183958891472263
YIF1B,828.8331199128272,0.67892787002148,0.20168162430941328,3.36633479795805,0.0007617419394061063,0.07183958891472263
MAPK12,231.24453930473993,1.0999141767522922,0.3269780233561147,3.3638779923578097,0.0007685551125622701,0.07204701199176673
MLXIPL,74.51987907156281,1.9252175187179743,0.5738136021913384,3.3551270157517283,0.000793285519000775,0.07397800634223373
HPGD,3501.929283230775,-2.110224981955168,0.6293767339640163,-3.352880505550777,0.0007997522676737652,0.07419463395180709
ARHGAP39,415.4832354950506,0.8443772366070822,0.2519510436013925,3.351354392256288,0.0008041731681235012,0.07422020915077984
LRRC71,11.474336386359226,3.183106870418395,0.9513042414565187,3.3460450733876868,0.0008197306943952698,0.07526809273408874
TPD52L1,490.9870283495004,1.412967382576253,0.4228210903348076,3.341761834674344,0.0008324845801040503,0.07604916534062765
TMEM190,27.215842896132116,2.9755172621095203,0.891332620655356,3.3382793282285115,0.0008429895933333523,0.0766179120235212
ANO3,43.223545232153434,2.2709749187885184,0.6806688903320186,3.3363871201470303,0.000848748878467426,0.0767517609543397
SH2D5,10.691201749858605,2.5451139170115336,0.7639140728756497,3.331675652250784,0.0008632480303254767,0.0772822799148883
TTC39C,640.4551394381592,1.074451819111604,0.3223981974434471,3.332685565960947,0.0008601209009803988,0.0772822799148883
RET,130.32472427823154,2.2227865977516905,0.6678247448827861,3.328398078663325,0.0008734695888262809,0.07780832332305751
CCL28,94.2981526188682,-1.6342266175751556,0.4914621642811656,-3.325233835580096,0.0008834440684655015,0.07830725765284556
CWH43,10.668169562439292,4.302264631456133,1.2966925937319778,3.3178755336867427,0.0009070489369826771,0.0800035035304179
GRIK5,29.467277612219434,-2.0270790685242597,0.6125284397336591,-3.309363185496625,0.0009350845407348487,0.08011393231572206
C1orf87,19.096816221776972,3.2066656516208747,0.9674619878171967,3.314513326622584,0.0009180280374551243,0.08011393231572206
PGD,5951.836700830148,1.1425506525015612,0.34454739928387823,3.316091356011644,0.0009128598243438825,0.08011393231572206
BHLHA15,42.01947651628983,1.6989789247471216,0.5135957913492782,3.308007879666807,0.0009396216579894797,0.08011393231572206
ZFP42,28.633507697584864,4.307720343347315,1.3021093478936288,3.308263127298599,0.0009387656173272335,0.08011393231572206
HBA2,636.9007034678818,1.9123902975287805,0.5776680227893815,3.3105351552859634,0.0009311775452726294,0.08011393231572206
EFCAB2,293.0997243756371,1.0418802842851482,0.31468499101810987,3.310867419873828,0.0009300726298534603,0.08011393231572206
PTPRR,43.266130887305934,2.025492984312223,0.6139799339872454,3.2989563211919233,0.0009704501005270703,0.08196183514121318
EYS,59.29923991941446,1.923066955823785,0.5828006114889216,3.299699619241632,0.000967883650952449,0.08196183514121318
KLK12,136.2777931034411,3.9434872159839505,1.1961809741425122,3.296731264941626,0.0009781704630215013,0.08222601943849756
TTC29,13.953828637893647,3.5806002065700615,1.0879288048648652,3.2912082027415557,0.00099758050568426,0.08346578950596577
FAM196A,23.487570852771867,2.121310096124151,0.645858588703267,3.2844807411839887,0.0010217048068373509,0.08508662589033844
C6orf91,24.983192193726932,1.9716762488126425,0.6008540223928027,3.2814563526774188,0.00103272506618029,0.08560621439795413
LSM4,1751.8361762512784,0.6104495277749514,0.1862656379217281,3.2773061880123717,0.0010480265251334576,0.08647426236181824
MAP6D1,51.648594964478235,1.1173244890878258,0.34184684359212114,3.268494385810318,0.0010812132248708356,0.0884265999504868
CHST8,3.3825249366958285,2.875832504302624,0.8805827774270523,3.2658286966563557,0.001091442534993442,0.0884265999504868
FOXN3,1295.1182364384733,-0.7101348958716689,0.21740619394224422,-3.266396798521399,0.0010892550263732865,0.0884265999504868
PPARGC1A,243.99809176319292,2.1722199405039517,0.6649640726623518,3.2666726366236896,0.0010881943590554596,0.0884265999504868
HOATZ,37.28761764618936,2.9302605597473024,0.8996223048178413,3.257211992248938,0.0011251237059115829,0.09074477456913015
CBR3,248.58123417638336,1.5730031443894437,0.4839987043775717,3.2500151966570763,0.0011539884168093755,0.09265543768148819
NTSR1,17.521433047436147,3.1978828598716427,0.9857657264715306,3.244059692882819,0.001178390481369272,0.09419232843266434
GNMT,11.353647211044407,1.7792706166632917,0.5494385001171453,3.2383435385105606,0.0012022594486999758,0.09509751683766837
MLLT11,195.30183139019752,1.5652832385368,0.48347913061903236,3.2375404426095034,0.00120564849607097,0.09509751683766837
TMEM145,10.01281506046985,2.0029337875792645,0.6184194761922351,3.2387948062564806,0.0012003589726247,0.09509751683766837
WDR38,38.58190793322103,2.922242721817576,0.9044322477792675,3.2310244675516793,0.0012334738057340775,0.09686556355995024
PCDHA1,32.99818607200337,2.172690115805222,0.6729203585441561,3.228747783030037,0.0012433349676171453,0.09721359211871174
TACC2,3477.263916285792,1.4275205243367044,0.44308320198684087,3.2217888602761793,0.0012739297569234545,0.09917266216397587
EB11,164.84260210015773,1.9368114842403683,0.60194803603134,3.2175725615948845,0.0012928032145637014,0.1000116854507487
KCNK3,209.9933234633709,1.7129450677201379,0.532484670419538,3.2168908569152426,0.0012958788620258978,0.1000116854507487
NLGN1,11.108529327655889,2.21292110000199,0.6882554893693961,3.2152610973427125,0.001303259241949481,0.1001495996871479
